기준일ID,시간대구분,행정동코드,총생활인구수
20200114,7,11440710,19276.2572
20200114,8,11440710,17845.6185
20200114,8,11440660,63574.3733
20200114,9,11440660,74804.601
20200114,9,11440710,17236.1508
20200114,10,11440710,16858.3281
20200114,10,11440660,81700.7353
20200114,11,11440660,89340.7676
20200114,11,11440710,16540.0257
20200114,12,11440660,97585.6249
20200114,12,11440710,17172.4298
20200114,13,11440710,17424.9113
20200114,13,11440660,102745.9842
20200114,14,11440660,107643.95
20200114,14,11440710,17381.5877
20200114,15,11440710,17726.6679
20200114,15,11440660,109761.6747
20200114,16,11440710,17901.0197
20200114,16,11440660,111851.0179
20200114,17,11440660,113680.0964
20200114,17,11440710,18382.1501
20200114,18,11440710,18891.8421
20200114,18,11440660,115698.0293
20200114,19,11440710,19703.3353
20200114,19,11440660,113093.4529
20200114,20,11440710,20095.5417
20200114,20,11440660,106143.6304
20200114,21,11440710,19880.4231
20200114,21,11440660,93779.0988
20200114,22,11440710,19813.0561
20200114,22,11440660,78298.6496
20200114,23,11440710,21048.7901
20200114,23,11440660,57220.2695
20200115,0,11440660,52360.7843
20200115,0,11440710,21313.6313
20200115,1,11440660,50533.8164
20200115,1,11440710,21111.9824
20200115,2,11440710,21248.814
20200115,2,11440660,49161.8878
20200115,3,11440660,47968.4777
20200115,3,11440710,21383.7893
20200115,4,11440710,21347.7956
20200115,4,11440660,47189.2491
20200115,5,11440710,21068.5621
20200115,5,11440660,47260.6875
20200115,6,11440710,20376.597
20200115,6,11440660,48383.6983
20200115,7,11440710,19251.0038
20200115,7,11440660,52388.997
20200115,8,11440660,62265.7646
20200115,8,11440710,17442.4457
20200115,9,11440710,16666.8662
20200115,9,11440660,73790.2429
20200115,10,11440660,81938.9805
20200115,10,11440710,16810.5905
20200115,11,11440660,89362.7069
20200115,11,11440710,16771.8
20200115,12,11440660,97904.7206
20200115,12,11440710,16977.2701
20200115,13,11440660,103441.9527
20200115,13,11440710,17215.6903
20200115,14,11440710,17521.573
20200115,14,11440660,107063.3968
20200115,15,11440710,17813.2213
20200115,15,11440660,110129.2384
20200115,16,11440710,18226.3809
20200115,16,11440660,112035.5337
20200115,17,11440710,18577.3825
20200115,17,11440660,114294.7163
20200115,18,11440710,19270.3664
20200115,18,11440660,116366.2288
20200115,19,11440660,115517.3395
20200115,19,11440710,20536.7464
20200115,20,11440660,108462.7142
20200115,20,11440710,20886.7146
20200115,21,11440710,20272.6473
20200115,21,11440660,96932.7244
20200115,22,11440660,80690.3687
20200115,22,11440710,20038.7669
20200115,23,11440660,58398.4631
20200115,23,11440710,21034.152
20200116,0,11440710,21130.7986
20200116,0,11440660,53333.583
20200116,1,11440660,51201.269
20200116,1,11440710,21282.7965
20200116,2,11440710,21323.1574
20200116,2,11440660,49832.7455
20200116,3,11440710,21310.6517
20200116,3,11440660,48514.277
20200116,4,11440710,21263.4245
20200116,4,11440660,47461.6294
20200116,5,11440710,21029.3017
20200116,5,11440660,47540.3273
20200116,6,11440660,48009.4446
20200116,6,11440710,20544.2649
20200116,7,11440660,52159.0111
20200116,7,11440710,19435.4835
20200116,8,11440710,17824.7613
20200116,8,11440660,62251.7345
20200116,9,11440660,73808.4018
20200116,9,11440710,17035.851
20200116,10,11440710,16965.2195
20200116,10,11440660,81285.5161
20200116,11,11440660,89250.233
20200116,11,11440710,16924.8858
20200116,12,11440660,97668.7621
20200116,12,11440710,17103.1428
20200116,13,11440660,104051.4102
20200116,13,11440710,17355.8211
20200116,14,11440710,17753.2941
20200116,14,11440660,108179.2549
20200116,15,11440710,18108.7594
20200116,15,11440660,111621.9074
20200116,16,11440710,18101.804
20200116,16,11440660,113933.4485
20200116,17,11440660,116245.8813
20200116,17,11440710,18470.5444
20200116,18,11440660,118747.3097
20200116,18,11440710,19272.1737
20200116,19,11440660,117499.3985
20200116,19,11440710,20339.9688
20200116,20,11440710,20816.791
20200116,20,11440660,111413.7197
20200116,21,11440710,20522.532
20200116,21,11440660,99961.847
20200116,22,11440710,20060.8475
20200116,22,11440660,83058.1297
20200116,23,11440710,21418.1805
20200116,23,11440660,60828.9071
20200117,0,11440710,21371.7596
20200117,0,11440660,55483.7802
20200117,1,11440710,21232.2889
20200117,1,11440660,52988.2489
20200117,2,11440660,51636.2671
20200117,2,11440710,21474.9496
20200117,3,11440710,21406.6122
20200117,3,11440660,50204.9501
20200117,4,11440660,49081.8582
20200117,4,11440710,21530.8209
20200117,5,11440660,48844.2222
20200117,5,11440710,21403.2358
20200117,6,11440710,20641.6062
20200117,6,11440660,49291.7136
20200117,7,11440660,53200.3659
20200117,7,11440710,19566.4283
20200117,8,11440660,62272.6201
20200117,8,11440710,17945.695
20200117,9,11440660,73961.4755
20200117,9,11440710,17069.8868
20200117,10,11440710,16865.2776
20200117,10,11440660,81977.1626
20200117,11,11440710,16688.724
20200117,11,11440660,89592.0513
20200117,12,11440710,16968.7407
20200117,12,11440660,97055.1628
20200117,13,11440710,17226.6527
20200117,13,11440660,103473.7348
20200117,14,11440660,108542.9294
20200117,14,11440710,17264.5806
20200117,15,11440660,111505.9669
20200117,15,11440710,17733.6217
20200117,16,11440660,115181.9373
20200117,16,11440710,18110.512
20200117,17,11440710,18936.0952
20200117,17,11440660,118286.5258
20200117,18,11440660,124290.9202
20200117,18,11440710,19783.0527
20200117,19,11440660,128975.1556
20200117,19,11440710,21695.6976
20200117,20,11440710,22531.7538
20200117,20,11440660,125371.8032
20200117,21,11440710,22395.4198
20200117,21,11440660,117415.9194
20200117,22,11440710,21975.3748
20200117,22,11440660,102081.5986
20200117,23,11440710,22439.4431
20200117,23,11440660,77531.7672
20200118,0,11440710,21687.7899
20200118,0,11440660,70445.6787
20200118,1,11440710,21594.4148
20200118,1,11440660,66354.8877
20200118,2,11440660,62929.8795
20200118,2,11440710,21506.7735
20200118,3,11440660,59705.059
20200118,3,11440710,21701.0789
20200118,4,11440710,21612.0322
20200118,4,11440660,57275.0185
20200118,5,11440710,21342.6357
20200118,5,11440660,55137.1976
20200118,6,11440660,52967.7588
20200118,6,11440710,21090.0747
20200118,7,11440710,20538.4223
20200118,7,11440660,53476.9158
20200118,8,11440660,56393.7967
20200118,8,11440710,19783.4633
20200118,9,11440660,63345.6796
20200118,9,11440710,18853.3881
20200118,10,11440660,72807.5623
20200118,10,11440710,18342.1774
20200118,11,11440660,83726.533
20200118,11,11440710,18344.8741
20200118,12,11440710,18944.2852
20200118,12,11440660,98551.4655
20200118,13,11440710,20010.9567
20200118,13,11440660,113246.1442
20200118,14,11440710,21008.9118
20200118,14,11440660,124405.729
20200118,15,11440660,131282.1057
20200118,15,11440710,21709.6707
20200118,16,11440660,137518.881
20200118,16,11440710,22443.4128
20200118,17,11440710,22478.9166
20200118,17,11440660,142844.7613
20200118,18,11440710,23675.355
20200118,18,11440660,146694.034
20200118,19,11440710,24310.8719
20200118,19,11440660,145327.1917
20200118,20,11440710,23776.215
20200118,20,11440660,136723.0731
20200118,21,11440660,124564.6772
20200118,21,11440710,23106.0154
20200118,22,11440660,107129.6848
20200118,22,11440710,22545.0528
20200118,23,11440660,79091.6206
20200118,23,11440710,23931.1861
20200119,0,11440710,22528.554
20200119,0,11440660,74481.1444
20200119,1,11440660,70298.6973
20200119,1,11440710,22134.2059
20200119,2,11440710,22017.5065
20200119,2,11440660,66134.6833
20200119,3,11440710,22009.7134
20200119,3,11440660,62488.6195
20200119,4,11440660,59756.3377
20200119,4,11440710,22073.2143
20200119,5,11440660,56742.8027
20200119,5,11440710,21900.7628
20200119,6,11440660,53429.9005
20200119,6,11440710,21668.5702
20200119,7,11440660,52674.9921
20200119,7,11440710,21322.2383
20200119,8,11440660,55280.1112
20200119,8,11440710,20735.7267
20200119,9,11440660,59539.5422
20200119,9,11440710,19834.1654
20200119,10,11440660,67371.17
20200119,10,11440710,19414.1986
20200119,11,11440710,19381.5309
20200119,11,11440660,77646.4801
20200119,12,11440710,19750.7774
20200119,12,11440660,88943.2892
20200119,13,11440660,99743.5235
20200119,13,11440710,20236.1098
20200119,14,11440710,20934.9302
20200119,14,11440660,108824.6252
20200119,15,11440660,113651.1824
20200119,15,11440710,21221.7938
20200119,16,11440710,21403.4582
20200119,16,11440660,116414.8477
20200119,17,11440710,21901.7332
20200119,17,11440660,117648.1077
20200119,18,11440710,22107.3614
20200119,18,11440660,114072.7846
20200119,19,11440710,21873.8982
20200119,19,11440660,107987.4459
20200119,20,11440710,21459.2398
20200119,20,11440660,98724.0533
20200119,21,11440710,21162.5567
20200119,21,11440660,86732.5481
20200119,22,11440710,20571.7479
20200119,22,11440660,73618.7963
20200119,23,11440710,21739.6412
20200119,23,11440660,54493.1535
20200120,0,11440660,51836.9248
20200120,0,11440710,21427.1781
20200120,1,11440710,21400.7828
20200120,1,11440660,49862.173
20200120,2,11440710,21424.6918
20200120,2,11440660,48908.3625
20200120,3,11440660,47760.5638
20200120,3,11440710,21368.7927
20200120,4,11440710,21275.9779
20200120,4,11440660,47184.8594
20200120,5,11440660,47220.6024
20200120,5,11440710,20994.9144
20200120,6,11440660,47884.34
20200120,6,11440710,20389.995
20200120,7,11440710,19280.1594
20200120,7,11440660,51790.0897
20200120,8,11440660,62371.1379
20200120,8,11440710,17493.7606
20200120,9,11440660,73622.7248
20200120,9,11440710,17362.0795
20200120,10,11440710,17029.7491
20200120,10,11440660,81523.4517
20200120,11,11440660,88365.1481
20200120,11,11440710,16858.5724
20200120,12,11440660,95082.0981
20200120,12,11440710,16799.7055
20200120,13,11440660,100886.7981
20200120,13,11440710,16931.2361
20200120,14,11440710,17239.7941
20200120,14,11440660,105152.0976
20200120,15,11440660,107804.7609
20200120,15,11440710,17411.4739
20200120,16,11440710,17405.2042
20200120,16,11440660,109202.94
20200120,17,11440710,17655.0262
20200120,17,11440660,110810.1536
20200120,18,11440660,112897.9384
20200120,18,11440710,18134.9067
20200120,19,11440710,19172.226
20200120,19,11440660,109333.0976
20200120,20,11440660,101973.2438
20200120,20,11440710,19546.5396
20200120,21,11440710,19471.7592
20200120,21,11440660,91067.8897
20200120,22,11440710,19383.9088
20200120,22,11440660,76941.9979
20200120,23,11440660,56547.0453
20200120,23,11440710,20761.6411
20200121,0,11440660,51908.5457
20200121,0,11440710,21005.6324
20200121,1,11440660,49941.5973
20200121,1,11440710,21059.5817
20200121,2,11440710,21166.8334
20200121,2,11440660,48711.4005
20200121,3,11440710,21188.5995
20200121,3,11440660,47467.5489
20200121,4,11440710,20994.7512
20200121,4,11440660,46864.3473
20200121,5,11440710,20765.9153
20200121,5,11440660,47018.8523
20200121,6,11440660,47783.0312
20200121,6,11440710,20300.1291
20200121,7,11440710,19258.2282
20200121,7,11440660,51955.5122
20200121,8,11440710,17432.5127
20200121,8,11440660,61975.6317
20200121,9,11440710,16784.5934
20200121,9,11440660,73244.1194
20200121,10,11440660,81009.9347
20200121,10,11440710,16627.5497
20200121,11,11440710,16494.3552
20200121,11,11440660,88857.8955
20200121,12,11440710,16584.7155
20200121,12,11440660,95889.2041
20200121,13,11440660,101481.6309
20200121,13,11440710,17201.2452
20200121,14,11440660,105491.8907
20200121,14,11440710,17118.866
20200121,15,11440660,108006.8046
20200121,15,11440710,17679.7379
20200121,16,11440660,110431.8817
20200121,16,11440710,18063.459
20200121,17,11440660,112409.2401
20200121,17,11440710,18276.1179
20200121,18,11440660,114077.6714
20200121,18,11440710,18979.126
20200121,19,11440710,19781.1527
20200121,19,11440660,112506.7773
20200121,20,11440710,19849.9462
20200121,20,11440660,105871.8217
20200121,21,11440710,19695.8366
20200121,21,11440660,94065.0919
20200121,22,11440710,19349.1411
20200121,22,11440660,78871.7909
20200121,23,11440660,57666.768
20200121,23,11440710,21147.9811
20200122,0,11440710,21167.4234
20200122,0,11440660,52982.0679
20200122,1,11440660,50631.7951
20200122,1,11440710,21228.9941
20200122,2,11440660,48945.421
20200122,2,11440710,21279.0587
20200122,3,11440710,21256.3857
20200122,3,11440660,47702.9093
20200122,4,11440660,46900.1831
20200122,4,11440710,21277.2362
20200122,5,11440660,46652.259
20200122,5,11440710,20857.8259
20200122,6,11440660,47566.7164
20200122,6,11440710,20352.0239
20200122,7,11440710,19053.6986
20200122,7,11440660,51589.1085
20200122,8,11440710,17567.8395
20200122,8,11440660,61335.4966
20200122,9,11440710,16931.6094
20200122,9,11440660,72359.2906
20200122,10,11440660,79949.8803
20200122,10,11440710,16845.5474
20200122,11,11440660,87780.3739
20200122,11,11440710,17010.9599
20200122,12,11440660,95785.5827
20200122,12,11440710,17083.1333
20200122,13,11440710,17170.5109
20200122,13,11440660,103494.6471
20200122,14,11440710,17442.7342
20200122,14,11440660,108043.056
20200122,15,11440660,111187.2189
20200122,15,11440710,17381.8577
20200122,16,11440710,18184.542
20200122,16,11440660,112505.9041
20200122,17,11440660,114547.3224
20200122,17,11440710,18239.6147
20200122,18,11440710,19198.3854
20200122,18,11440660,115323.139
20200122,19,11440710,20083.3769
20200122,19,11440660,114299.0812
20200122,20,11440660,107749.1478
20200122,20,11440710,20613.1357
20200122,21,11440660,95951.467
20200122,21,11440710,20193.021
20200122,22,11440710,19886.1432
20200122,22,11440660,80250.2251
20200122,23,11440710,20936.8804
20200122,23,11440660,58470.0368
20200123,0,11440660,53149.665
20200123,0,11440710,20822.3899
20200123,1,11440710,20893.9838
20200123,1,11440660,50829.4341
20200123,2,11440660,49172.6748
20200123,2,11440710,20980.1676
20200123,3,11440710,20972.7444
20200123,3,11440660,47887.9084
20200123,4,11440710,20853.2092
20200123,4,11440660,46988.4552
20200123,5,11440710,20541.4402
20200123,5,11440660,46631.1709
20200123,6,11440660,46734.4599
20200123,6,11440710,20094.3288
20200123,7,11440660,50415.1895
20200123,7,11440710,18803.4802
20200123,8,11440660,60249.3444
20200123,8,11440710,17199.7539
20200123,9,11440660,70018.8934
20200123,9,11440710,16700.403
20200123,10,11440710,16476.5845
20200123,10,11440660,77361.2075
20200123,11,11440710,16462.1044
20200123,11,11440660,84309.8027
20200123,12,11440710,16951.0629
20200123,12,11440660,91339.351
20200123,13,11440710,17040.5969
20200123,13,11440660,96359.395
20200123,14,11440710,17123.7968
20200123,14,11440660,100132.3154
20200123,15,11440660,103028.3888
20200123,15,11440710,16995.0149
20200123,16,11440710,17472.9485
20200123,16,11440660,104897.9582
20200123,17,11440710,18262.6731
20200123,17,11440660,107228.3276
20200123,18,11440710,18852.2393
20200123,18,11440660,111001.9907
20200123,19,11440660,110096.4129
20200123,19,11440710,20116.6399
20200123,20,11440660,105755.6438
20200123,20,11440710,20343.3098
20200123,21,11440660,96455.2824
20200123,21,11440710,19524.509
20200123,22,11440710,19045.3136
20200123,22,11440660,82459.0829
20200123,23,11440660,63113.3134
20200123,23,11440710,20237.569
20200124,0,11440660,57818.8822
20200124,0,11440710,19886.5149
20200124,1,11440660,55005.0893
20200124,1,11440710,19611.5053
20200124,2,11440710,19573.344
20200124,2,11440660,52206.7381
20200124,3,11440710,19338.3636
20200124,3,11440660,49916.9984
20200124,4,11440660,47927.5309
20200124,4,11440710,19174.2789
20200124,5,11440710,18879.9155
20200124,5,11440660,46149.0284
20200124,6,11440660,43815.8859
20200124,6,11440710,18421.814
20200124,7,11440710,17743.2875
20200124,7,11440660,43068.4405
20200124,8,11440660,43596.7929
20200124,8,11440710,17192.3537
20200124,9,11440710,16355.7346
20200124,9,11440660,45720.2526
20200124,10,11440710,16264.4161
20200124,10,11440660,48932.674
20200124,11,11440660,54507.693
20200124,11,11440710,16413.1045
20200124,12,11440660,60512.1778
20200124,12,11440710,16302.8434
20200124,13,11440660,66561.657
20200124,13,11440710,16717.0037
20200124,14,11440710,16908.4728
20200124,14,11440660,72126.8234
20200124,15,11440660,75819.7259
20200124,15,11440710,17052.3138
20200124,16,11440710,17272.7659
20200124,16,11440660,78266.2914
20200124,17,11440660,78738.4515
20200124,17,11440710,17320.8822
20200124,18,11440710,17581.7391
20200124,18,11440660,78561.5545
20200124,19,11440660,77134.3113
20200124,19,11440710,17957.8918
20200124,20,11440660,73101.4362
20200124,20,11440710,17661.2232
20200124,21,11440660,67337.6479
20200124,21,11440710,17076.4215
20200124,22,11440710,16674.29
20200124,22,11440660,59603.4058
20200124,23,11440710,17357.9534
20200124,23,11440660,46526.7748
20200125,0,11440660,44157.7226
20200125,0,11440710,17165.502
20200125,1,11440660,42230.7891
20200125,1,11440710,17114.7863
20200125,2,11440660,40414.2327
20200125,2,11440710,17159.7932
20200125,3,11440660,38879.1766
20200125,3,11440710,17265.9581
20200125,4,11440660,37887.8462
20200125,4,11440710,17291.301
20200125,5,11440710,16912.9331
20200125,5,11440660,36393.6335
20200125,6,11440710,16683.4593
20200125,6,11440660,34962.4681
20200125,7,11440660,34794.5499
20200125,7,11440710,16288.9039
20200125,8,11440660,35050.0274
20200125,8,11440710,15858.1168
20200125,9,11440660,35541.8078
20200125,9,11440710,15416.1413
20200125,10,11440710,14954.6631
20200125,10,11440660,36688.5963
20200125,11,11440660,39674.3754
20200125,11,11440710,14844.8158
20200125,12,11440710,14816.6023
20200125,12,11440660,43964.9617
20200125,13,11440660,47727.5716
20200125,13,11440710,14657.0062
20200125,14,11440710,14949.3354
20200125,14,11440660,52517.6572
20200125,15,11440710,14963.8943
20200125,15,11440660,55664.6711
