기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20193,A,골목상권,3111003,삼전역 4번,1694595,776963,917632,256380,254190,316745,259729,231813,375741,557243,354904,162506,155861,230768,233315,241553,237827,241191,239701,235350,242964,256011
20193,A,골목상권,3110995,봉은사역 4번,653120,313196,339922,93491,82592,118573,125477,99439,133548,167768,147239,79137,78016,101050,79910,95845,96003,94827,93331,93923,90289,88902
20193,A,골목상권,3110991,삼성중앙역 5번,218008,102758,115250,18489,48857,57824,43371,24237,25229,20113,37769,47009,49602,47613,15902,29481,31001,32057,33452,33504,30242,28270
20193,A,골목상권,3110990,청담역 12번,40701,19578,21122,3585,5870,9260,7665,5344,8978,4733,8263,6836,7135,9358,4376,6292,6410,6348,6013,5988,5068,4581
20193,A,골목상권,3110988,청담역 3번,191990,92956,99035,27552,24457,35680,34957,26323,43020,35130,43207,29435,29209,34474,20534,28916,28447,28055,27580,27720,26064,25208
20193,A,골목상권,3110986,삼성중앙역 7번,307236,153519,153717,20573,54399,78475,63812,38490,51488,81047,64355,40533,39795,46048,35458,46583,47870,47535,46156,44922,38106,36065
20193,A,골목상권,3110975,매봉역 1번,316491,148149,168343,33499,50496,54180,48281,52781,77254,74417,69793,42043,40701,52894,36645,47847,49079,45663,44621,44145,42130,43006
20193,A,골목상권,3110973,강남구청역 4번,491158,221255,269903,64448,79896,104015,91958,59714,91126,116336,104953,69648,70740,78241,51241,76017,73008,73418,73523,71642,63372,60179
20193,A,골목상권,3110971,선정릉역 4번,1037341,507830,529511,56149,228788,302725,186774,112744,150161,271251,228017,140603,137775,147785,111910,159880,163842,161764,153124,151576,126101,121052
20193,A,골목상권,3110968,강남구청역 2번,353587,173130,180458,39702,67719,85599,65147,40376,55046,70991,68448,56846,57890,63580,35832,54280,56275,56500,53163,52884,40925,39560
20193,A,골목상권,3110967,역삼역 8번,651367,336515,314852,42005,149927,187409,119613,70554,81859,136110,136706,102986,98556,108535,68474,99925,102988,103523,98403,96446,74454,75627
20193,A,골목상권,3110965,언주역 6번,770293,376134,394159,39442,178977,230968,143021,81694,96191,159065,164809,118516,115669,130967,81266,117650,119409,119198,114054,112661,91829,95490
20193,A,골목상권,3110961,언주역 3번,659350,336096,323254,52648,144127,171040,122595,73648,95292,121189,134055,110203,108776,119481,65647,102121,104032,103614,99017,97958,79670,72938
20193,A,골목상권,3110958,역삼역 4번,783245,421774,361470,46926,202222,215611,139619,82371,96496,126137,160645,141967,143793,141239,69466,127707,132363,130092,120679,119994,81874,70534
20193,A,골목상권,3110956,언주역 8번,320672,166655,154017,15056,84419,90374,52828,30714,47283,65347,67000,49026,49538,56123,33635,48049,49050,49001,47311,46785,41005,39469
20193,A,골목상권,3110950,논현역 7번,269585,129209,140375,17379,59199,71073,49131,30644,42160,50426,55373,44641,47165,46787,25193,43018,44188,43982,41011,40798,30237,26351
20193,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),56061,27644,28414,6878,5470,10808,10373,8205,14327,10686,12348,8801,8715,10120,5392,7940,8059,8154,8066,8207,8139,7494
20193,A,골목상권,3110939,양재역 8번(양재동우체국),1699435,826908,872528,141612,280530,398444,285750,227515,365586,374731,345625,240753,241182,301255,195891,260749,263881,261032,252886,251008,208800,201080
20193,A,골목상권,3110929,남부터미널역 1번,1116601,526819,589781,209641,150227,188619,202947,136613,228556,285530,239818,138359,140415,176998,135480,162992,163596,164623,159902,157735,151285,156464
20193,A,골목상권,3110927,잠원역,252410,109200,143210,46059,23159,34516,46656,38346,63674,59202,53203,31687,32419,44987,30910,35188,35518,35899,35354,34695,38187,37569
20193,A,골목상권,3110923,방배역 1번,100002,46850,53153,13113,13309,14851,14998,14921,28812,22448,20934,14056,13515,17145,11905,14781,15095,14687,14401,14251,13491,13297
20193,A,골목상권,3110922,내방역 1번,687289,301634,385654,107103,94656,123007,104294,88325,169904,213943,146063,71946,70160,95744,89433,100826,99949,100205,98045,96831,95446,95987
20193,A,골목상권,3110920,방배역 2번(백석예술대학교),69173,32022,37152,9509,9907,9828,10072,10536,19323,13361,14405,10488,10276,12866,7774,10424,10647,10429,10113,9925,8766,8871
20193,A,골목상권,3110919,내방역 8번,644565,290002,354563,98692,75421,101392,108773,93215,167072,188805,136205,72434,70630,94501,81991,95700,95070,94755,92657,90909,88112,87362
20193,A,골목상권,3110918,방배역 3번,1086775,512621,574153,154339,166096,187211,168961,150688,259482,324632,226894,119685,113837,157201,144527,162530,164035,162442,158805,155247,142342,141374
20193,A,골목상권,3110916,내방역 4번,653838,308626,345212,96970,100418,125488,114526,81162,135273,185947,135873,74791,72481,98499,86248,96627,97211,96696,94801,93133,87703,87667
20193,A,골목상권,3110914,내방역 6번,213423,97162,116261,29182,28465,37688,36079,29256,52752,66736,43536,23562,22835,29105,27650,31713,32886,32591,31223,30742,27784,26486
20193,A,골목상권,3110910,내방역 5번,278772,125541,153230,49464,36699,49871,49673,35755,57308,83717,59799,30443,28482,39645,36687,40849,40998,41066,39726,38982,37704,39446
20193,A,골목상권,3110909,남태령역(서울전자고등학교),96538,52879,43660,10609,19694,16497,15097,13799,20844,19540,22482,13409,13652,16711,10744,14039,14317,14165,13868,14061,13256,12833
20193,A,골목상권,3110908,구반포역,113091,49642,63450,21852,11771,10964,20714,18270,29521,17793,24343,18082,18771,22255,11848,16036,16300,16458,16369,16229,16779,14919
20193,A,골목상권,3110904,이수역 5번,330053,147697,182357,52107,48432,54473,52666,48036,74338,45997,66263,55602,59253,69862,33076,47823,48096,48067,47524,47143,45160,46239
20193,A,골목상권,3110902,사당역 4번,3268318,1498216,1770102,373351,618876,569854,430243,451372,824623,908432,671829,349762,346354,533488,458451,459754,460810,462313,460487,457507,481710,485736
20193,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),1471064,703575,767489,171863,361541,299872,195156,149469,293163,445842,307705,147676,143835,223213,202792,208338,208539,207879,205852,201442,215222,223791
20193,A,골목상권,3110899,낙성대역 5번(관악중학교),793106,363659,429447,78223,224101,179950,90331,69055,151444,287272,177033,68565,60107,90865,109263,111171,113448,111475,110919,108081,114723,123289
20193,A,골목상권,3110897,서울대입구역 8번,2046216,953651,1092565,231617,550799,415380,239996,208456,399966,579439,424005,221789,220722,324924,275337,288293,287378,288226,287355,281921,301965,311078
20193,A,골목상권,3110890,봉천역 1번(관악초등학교),747789,356552,391237,74569,197545,126845,91692,91892,165249,219255,154935,80357,77841,115796,99605,105435,105463,105000,105005,102825,108740,115323
20193,A,골목상권,3110889,봉천역 6번,343543,152119,191424,36544,66110,59913,48767,46234,85977,110778,71825,33356,30138,48469,48979,49077,49286,49778,48359,47792,49526,49728
20193,A,골목상권,3110884,봉천역 4번(봉천110안전센터),640150,300823,339327,63255,120773,110542,91585,88949,165046,131742,118274,76488,83324,135302,95022,89058,87732,87854,88422,88602,97978,100503
20193,A,골목상권,3110880,신림역 1번,421844,207418,214425,25763,131401,84244,49628,51459,79350,137448,92530,41823,37349,55327,57367,60290,60608,60731,58981,57559,60480,63195
20193,A,골목상권,3110877,신림역 8번,1178447,590692,587755,68866,358915,261496,143921,139682,205568,295061,239969,138662,140329,210067,154359,164965,163156,162933,164602,158320,177144,187328
20193,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4111455,2059205,2052250,263691,1491249,991239,464837,335774,564665,1258703,869499,398028,382378,615393,587455,577418,575983,577599,575453,560972,610732,633300
20193,A,골목상권,3110858,신대방역 1번,498355,238299,260057,29475,139273,98090,70846,62697,97975,127295,106041,47642,52822,84513,80043,71729,72034,72065,70743,70185,70929,70673
20193,A,골목상권,3110855,신대방역 2번,1959823,935194,1024628,143697,455302,373326,288900,255931,442666,461047,415254,231148,231797,356978,263599,279984,279881,280017,276498,275779,282655,285008
20193,A,골목상권,3110852,이수역 9번,579289,260280,319009,56658,116387,111351,82285,84005,128604,149546,111693,71815,71097,100955,74185,84413,84714,85473,83881,83342,79973,77492
20193,A,골목상권,3110850,사당역 10번,3021506,1383843,1637664,305005,632458,585516,395273,403348,699906,949840,613148,303957,294216,452128,408217,425207,428159,428456,428028,422239,441167,448251
20193,A,골목상권,3110849,이수역 10번,1679974,788373,891601,244437,225541,279332,245356,235208,450101,455494,339396,182916,187796,283700,230671,234356,236280,239290,235706,234967,247207,252168
20193,A,골목상권,3110846,남성역 1번,3097868,1402299,1695569,431706,488149,538976,436440,421471,781123,866701,629368,327955,329038,513511,431292,437752,436935,439188,433480,430051,455836,464625
20193,A,골목상권,3110839,숭실대입구역 4번,652146,333105,319042,117484,158093,99409,79778,62865,134518,193331,134087,73964,71246,97139,82381,94109,93985,93717,91588,89337,94463,94948
20193,A,골목상권,3110837,숭실대입구역 1번,2001660,947524,1054136,337098,448229,265706,252697,241098,456832,471231,402004,238949,249226,373211,267037,285544,283266,283945,279303,276195,293929,299476
20193,A,골목상권,3110836,상도역 5번,2057192,970333,1086860,306285,572360,289765,243053,222927,422802,624939,445605,211486,203597,301505,270060,290182,287843,287220,289885,282030,301708,318324
20193,A,골목상권,3110835,상도역 1번,146590,68884,77707,17738,39092,21891,18815,17199,31855,37410,31158,16817,16666,24865,19676,20709,21188,20646,20600,20879,21426,21142
20193,A,골목상권,3110833,상도역 2번,412400,188253,224147,57002,78899,68338,63941,51704,92515,105917,82101,45192,48898,73966,56328,57658,57014,56782,56820,57226,62713,64184
20193,A,골목상권,3110829,장승배기역 5번,999401,483941,515459,98606,195871,154969,124815,161051,264087,310715,212179,104911,102132,140248,129218,144453,141036,139691,141075,137726,144574,150845
20193,A,골목상권,3110828,노량진역 6번,1663527,837213,826316,180315,414518,268345,198551,233156,368642,454693,356903,194609,190314,257492,209516,240210,241806,242614,240955,237604,232857,227481
20193,A,골목상권,3110826,장승배기역 4번,907595,411325,496270,111012,158460,145163,121736,129804,241418,188137,183079,115183,120029,179089,122078,130337,129328,128975,129032,126703,131166,132052
20193,A,골목상권,3110825,신대방삼거리역 1번,1765816,793877,971938,235523,309719,317352,255370,231162,416689,580962,375323,162184,148350,243011,255986,251213,248600,249891,252335,243586,252978,267212
20193,A,골목상권,3110824,대방역 3번,316063,148432,167631,48375,58747,48237,53958,43367,63379,50054,68776,49961,49331,62430,35511,46875,47787,47119,45902,46330,42766,39283
20193,A,골목상권,3110823,신대방삼거리역 3번,834831,377726,457105,94067,157206,150102,123583,108509,201364,211030,176122,99543,98975,140580,108580,118096,118578,118591,117250,116786,119800,125730
20193,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),927539,431319,496218,167003,157194,159861,154520,114822,174138,336986,213556,84710,72915,99564,119809,132664,133837,134511,132577,129272,130110,134569
20193,A,골목상권,3110821,보라매역 2번,1387629,651936,735693,192680,232390,242042,232829,184088,303602,448651,295983,137995,129321,188295,187386,199839,200137,199054,197451,194280,194659,202208
20193,A,골목상권,3110819,신대방역 4번,1020707,488834,531873,80974,194433,182273,155643,166883,240502,284277,218635,112469,110022,161373,133931,143771,143593,143968,142614,142701,148202,155860
20193,A,골목상권,3110818,신대방역 3번,161210,80423,80786,9339,32046,29785,25077,26284,38677,32724,34716,22247,22307,30850,18365,22964,22578,22409,22425,22480,23860,24494
20193,A,골목상권,3110817,대방역 4번,348265,177148,171118,28919,81384,67434,49487,47304,73736,87908,75121,40064,39617,59682,45873,50986,51097,51258,49630,50088,47841,47363
20193,A,골목상권,3110816,대방역 6번,556914,286171,270742,54134,110875,105924,90521,76565,118896,123452,125187,63540,66728,106020,71986,81131,80186,80993,78973,80319,78062,77250
20193,A,골목상권,3110813,보라매역 6번,981397,480205,501192,152641,132244,150269,151193,155204,239845,268299,207848,113426,108475,153463,129887,142591,140380,139915,139868,140144,138934,139566
20193,A,골목상권,3110811,보라매역 4번,415938,195655,220284,50869,71968,77489,61826,60212,93573,130044,85104,43018,40701,59938,57134,60134,59523,59206,59971,59150,58694,59259
20193,A,골목상권,3110808,신길역 1번,541034,272811,268220,64309,118367,107298,77436,74033,99590,141282,130269,62519,58457,82668,65839,78275,79041,79018,75273,75579,75640,78206
20193,A,골목상권,3110807,신길역 3번,502651,268253,234399,35261,116029,113831,82908,73427,81194,106665,114877,67026,67754,87016,59314,73582,75875,74631,70827,72989,69104,65641
20193,A,골목상권,3110804,신풍역 1번,1202752,539704,663048,160330,165134,212743,186000,188925,289619,334807,245937,136395,135723,194683,155207,170213,168323,168148,167454,163511,176715,188387
20193,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),89975,41068,48906,13934,10748,14443,13781,15763,21305,28085,19060,9374,9219,12575,11659,12795,12942,12962,12391,12371,13006,13508
20193,A,골목상권,3110798,신풍역 2번,155068,71463,83605,19404,19151,25758,22693,25859,42201,40077,32525,19116,18814,25599,18936,21823,21581,21729,21846,21938,22668,23483
20193,A,골목상권,3110792,영등포역 2번,2581294,1238525,1342767,356090,320351,371896,389362,438819,704775,702647,536855,287006,286187,424202,344398,359853,355066,357163,362022,361342,389116,396732
20193,A,골목상권,3110791,신풍역 3번,93201,43007,50194,10685,10912,14664,13818,16796,26326,18149,19664,13540,12972,17959,10917,13246,13145,13129,13184,13174,13421,13900
20193,A,골목상권,3110788,영등포시장역 3번,92349,47311,45036,6568,16012,19398,13787,13997,22586,19198,19557,13668,13934,15888,10105,13866,14308,14203,13424,13250,12080,11216
20193,A,골목상권,3110786,당산역 8번,503763,248113,255650,47712,96511,99331,71778,73980,114453,121810,110311,63458,61124,86855,60206,73111,75177,74701,72406,74103,69272,64994
20193,A,골목상권,3110783,영등포시장역 1번,546971,266263,280708,65112,104623,126202,88512,68592,93930,116222,120718,84013,81290,88037,56691,82096,85917,82928,79634,79178,70581,66638
20193,A,골목상권,3110782,영등포시장역 4번,265440,130562,134878,26109,46985,56238,40663,37686,57760,53440,56860,39993,39263,46489,29393,38500,39081,38442,37347,37278,37754,37040
20193,A,골목상권,3110778,구로디지털단지역 4번,1327226,639257,687969,102091,223290,251950,228553,206617,314724,355256,276317,152302,154119,218667,170564,187128,186256,187679,186620,186082,191325,202137
