기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20224,D,발달상권,3120186,가로수길,CS100004,양식음식점,9375802924,186693,5696778656,3679024268,773055865,1012795251,1031829480,1360079718,1519018342,2150795342,1528228926,612106047,35834920,1623925143,1240447454,3638075810,2225413550,3349075245,4184014019,168209030,2901027137,2414494087,988528978,784156769,276673261,117156,69537,18634,19603,23762,25389,29768,39406,30131,7249,1473,48338,36065,67609,25959,65257,102561,6544,70340,47233,21800,16864,5037
20224,D,발달상권,3120186,가로수길,CS300021,문구,582315755,42950,374596954,207718801,60100510,62009443,78263606,75508718,98714677,127849478,79869323,0,504929,122206853,184252920,223747219,51603834,165955409,368440247,23016752,193558315,136851132,120142695,40280212,20546554,28464,14486,4427,5038,5483,5846,7670,8839,5647,0,75,9381,12340,17356,3798,11709,29547,2119,17261,10668,7049,3087,1073
20224,D,발달상권,3120186,가로수길,CS300032,가전제품,56952745,401,56952745,0,5329440,14102692,13989781,11466200,12064632,0,0,0,3161533,25585829,22164599,6040784,0,28696550,3398647,0,3099431,10404829,3167177,1806590,13617171,401,0,57,101,95,85,63,0,0,0,28,142,180,51,0,237,40,0,40,102,56,35,45
20224,D,발달상권,3120186,가로수길,CS200005,스포츠 강습,271454108,1088,252141570,19312538,36621322,39977664,48168756,78726010,48647818,11660323,7652215,0,0,23638688,67086745,123402424,57326251,150200141,105618228,1996166,42698888,66660075,50588789,80292538,13581913,1014,74,125,175,146,163,405,37,37,0,24,50,172,642,200,603,473,13,164,447,168,224,62
20224,D,발달상권,3120186,가로수길,CS200006,일반의원,7361511710,17423,6004570001,1356941709,1222387510,1443223675,799868912,984554469,1554535435,1320643039,36298670,0,885359140,2723340366,2700959614,1045449358,6403232,1204947456,6156564254,3277604,310526797,835643849,1783666242,2606366663,1822030555,14993,2430,3023,2884,2836,2488,3762,2418,12,0,2758,5226,6501,2933,5,5535,11888,121,1794,2980,4006,4008,4514
20224,D,발달상권,3120186,가로수길,CS200008,한의원,1150328181,2796,768518198,381809983,167831856,208785425,2484600,180039355,209376962,381809983,0,0,96041368,496540242,551520891,6225680,0,293452436,856875745,0,41315111,93635019,326613175,244830967,443933909,2151,645,399,500,125,642,485,645,0,0,191,1412,1077,116,0,893,1903,0,171,323,780,606,916
20224,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,15602157,34,15602157,0,0,8246854,1783104,5572199,0,0,0,0,0,5014979,7020970,3566208,0,15602157,0,0,0,1783104,10029958,3789095,0,34,0,0,16,6,12,0,0,0,0,0,11,11,12,0,34,0,0,0,5,23,6,0
20224,D,발달상권,3120186,가로수길,CS200030,피부관리실,436000774,3117,373752887,62247887,56256345,44655713,128733864,104043783,40063182,50733861,11514026,0,6234897,106012338,138368450,169630670,15754419,55021755,358070631,1368814,123670219,66161633,93159968,74232475,54499278,2513,604,258,583,435,825,412,545,59,0,56,693,719,1465,184,561,2396,65,1180,681,604,234,196
20224,D,발달상권,3120186,가로수길,CS300014,신발,5133153436,53482,3102307784,2030845652,493842451,713464598,660135667,539284367,695580701,1099772542,931073110,0,9574182,957083833,1859939717,2285040443,21515261,1390299863,3614160462,114532465,1905129333,1157680541,841124878,797587732,188405377,31315,22167,4832,6051,5982,5849,8601,13484,8683,0,116,9492,18703,25077,94,9941,43003,661,24940,14593,5427,5971,1352
20224,D,발달상권,3120186,가로수길,CS200003,예술학원,1760648150,3698,1334944465,425703685,232682578,194194402,404186755,156754492,347126238,287911676,137792009,0,64306077,408385141,541841394,715010972,31104566,733282488,1000347775,39453864,288696058,246042266,726400025,328575579,104462471,2815,883,240,816,976,417,366,636,247,0,186,815,1191,1430,76,1328,2288,82,329,602,1971,456,176
20224,D,발달상권,3120186,가로수길,CS200002,외국어학원,352565423,893,313186769,39378654,74382516,63601167,48064060,77177926,49961100,25743670,13634984,0,48148350,65486576,105374467,124956205,8599825,137964748,214600675,0,0,7183677,217904426,75503831,51973489,681,212,121,109,136,179,136,154,58,0,73,145,306,347,22,332,561,0,0,54,591,158,90
20224,D,발달상권,3120186,가로수길,CS300017,시계및귀금속,290732707,1865,110242476,180490231,5018294,41484793,3277273,20685223,39776893,105590447,74899784,0,0,40273734,175316488,75142485,0,160007854,130724853,0,48805585,98387335,62327652,31513260,49698875,815,1050,30,285,73,189,238,718,332,0,0,393,1031,441,0,858,1007,0,407,843,209,105,301
20224,D,발달상권,3120186,가로수길,CS300022,화장품,20997632294,772168,14324192560,6673439734,2922987155,2434880036,3267620355,2521199273,3177505741,4033228195,2640211539,10492427,542780594,3477943108,5570958229,8749014249,2646443687,5368991391,15336077889,462853971,8433267480,5662393372,2603600560,2086677682,1456276217,518429,253739,91421,95198,108601,101057,122152,153013,100726,300,23198,132208,193042,324374,99046,169637,598009,24366,372316,210553,74247,64704,21463
20224,D,발달상권,3120186,가로수길,CS300024,운동/경기용품,2762037878,11962,2242219967,519817911,607920659,294472114,390444077,145841116,803542001,489303569,30514342,0,160662366,721078300,1238676513,641620699,0,2083183622,678854256,0,23346060,822144593,895717508,479367545,541462172,8299,3663,1778,1918,1674,1325,1604,3209,454,0,906,2719,5408,2929,0,7218,4744,0,109,2691,6039,2013,1110
20224,D,발달상권,3120186,가로수길,CS100008,분식전문점,1717537076,64076,1157992141,559544935,186557367,222512347,225728781,253736457,269457189,369511388,190033547,62484157,3061013,505403472,273848802,602021181,270718451,553291471,894298376,24832963,651087873,432615171,170027916,131660588,37365337,46219,17857,7712,9214,9232,9613,10448,12156,5701,763,354,24216,12641,21305,4797,22242,33673,1231,25015,16921,6539,4710,1498
20224,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,3535886115,52466,1850848933,1685037182,285760848,276660262,318510968,334311183,635605672,926408974,758628208,1200469253,3723887,6387916,21156013,589565170,1714583876,1925173521,1388118142,44699723,1499594324,1083736466,330396762,296777494,58061824,29216,23250,5052,4257,5602,5518,8787,13847,9403,13195,34,427,870,13081,24859,24018,26662,943,25575,15079,4432,3743,907
20231,D,발달상권,3120186,가로수길,CS100001,한식음식점,10694903173,214712,7751460147,2943443026,1320221760,1438993982,1524580967,1544909492,1922753946,1798200760,1145242266,902877056,27170667,1556536376,673229163,4094745988,3440343923,4608310125,3935009342,66870683,2743484705,3050584063,1285789942,948343199,448246878,164059,50653,29489,31441,32000,33655,37474,30330,20323,11521,1322,69926,23555,69842,38546,94527,90354,1872,60042,62534,27240,21685,11516
20231,D,발달상권,3120186,가로수길,CS100002,중식음식점,1263436489,27289,1011780504,251655985,127575070,209348861,195868967,225894174,253093432,179495898,72160087,61938811,0,349346996,111112592,575666710,165371380,471037425,415665679,3222376,177046866,257880224,158401654,146394798,143757184,21742,5547,2309,4318,4691,5089,5335,4108,1439,534,0,12203,2930,10480,1142,11125,11882,166,6524,7445,3700,3178,1998
20231,D,발달상권,3120186,가로수길,CS100003,일식음식점,8270698739,139221,5578803714,2691895025,927388586,1008599274,1084278887,1124300326,1434236641,1623858028,1068036997,835881259,1092037,1114187084,610211149,2774327689,2934999521,3938049238,3217987967,68742814,2674986776,2760862465,877887987,562213303,211343860,96034,43187,15425,18135,18989,19381,24104,25389,17798,8822,50,36229,18573,47047,28500,59984,66302,2637,51843,41628,14247,12038,3894
20231,D,발달상권,3120186,가로수길,CS100004,양식음식점,8683427156,184626,5498686642,3184740514,804006063,983735531,1107748423,1207821763,1395374862,1810039514,1374701000,763400651,45745251,1829315137,1207270601,2994106675,1843588841,3354529730,3984611282,117890026,2471138286,2566174673,1039843803,800127023,343967211,124422,60204,21446,22294,24283,25960,30439,34132,26072,7030,1478,54519,35827,62673,23099,64563,102089,4564,64472,52233,21034,18099,6261
20231,D,발달상권,3120186,가로수길,CS100005,제과점,1544567962,93920,969142201,575425761,157983188,178711872,200811776,186114418,245520947,315969356,259456405,948133,13785375,411555422,567045088,531769599,19464345,442543023,992210589,16487411,585769538,465909020,173238407,141256970,52092261,58986,34934,10062,11138,11989,11470,14327,18949,15985,76,774,22266,34295,34992,1517,25821,64159,1323,40370,27676,9726,8095,2790
20231,D,발달상권,3120186,가로수길,CS100006,패스트푸드점,835652236,32187,530220332,305431904,104294125,107144112,92974531,105616057,120191507,135472101,169959803,43782203,3755962,325248350,176131308,282687060,4047353,297382474,354862357,6564591,251705565,209819319,84717612,66466852,32970887,21524,10663,4137,4355,3885,4309,4838,5707,4956,45,364,11760,8378,11365,275,11914,16299,440,11359,8960,3201,2937,1313
20231,D,발달상권,3120186,가로수길,CS100007,치킨전문점,289834085,5632,211204793,78629292,28524614,44793062,39623952,44616296,53646869,45773632,32855660,41096209,0,9767,5128226,84595147,159004736,151617154,94394733,1517438,63452391,66976072,60514693,40648652,12902641,4098,1534,601,834,776,814,1073,875,659,689,0,5,134,1893,2911,2970,1977,73,1326,1287,1080,891,287
20231,D,발달상권,3120186,가로수길,CS100008,분식전문점,1743509230,68938,1249569653,493939577,173702052,244916476,252800173,239350056,338800896,280536286,213403291,61593224,6607078,505696786,288973495,613891952,266746695,528478894,906701348,21805107,615343845,467423922,159781624,134711498,36114247,51724,17214,7730,10244,10443,10653,12654,10406,6808,613,630,24527,13746,23537,5885,23358,37207,1027,25198,20042,7205,5477,1619
20231,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,2594662828,44828,1727303499,867359329,239623708,297685647,351103561,357340507,481550076,539583854,327775475,531991561,5848681,10744802,14813349,572958348,1458306087,1252700485,1129347181,39413331,1016959349,789872622,265277067,189841580,80683712,29446,15382,4009,5308,5619,5546,8964,9433,5949,7766,29,668,639,11850,23876,20445,22403,993,18846,14153,3952,3735,1182
20231,D,발달상권,3120186,가로수길,CS100010,커피-음료,4278804475,326296,2919735423,1359069052,470710280,577218152,598837588,585937500,687031903,787606284,571462768,39332063,223844922,1150724103,1219149270,1347857351,297896766,1402123144,2308418157,33715601,1227068468,1283671363,529684044,472671106,163730721,236762,89534,42254,46582,45894,47871,54161,52506,37028,2511,35869,93465,92299,82276,19876,117148,182955,3559,105847,103696,40747,33348,12907
20231,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1701139624,4086,1453185605,247954019,290206813,416913367,277548376,211403879,257113170,205128688,42825331,0,84063478,282765769,450012146,741175382,143122849,748150094,952989530,0,0,3631075,1241738647,410687097,45082805,3530,556,680,1033,731,463,623,423,133,0,209,678,1151,1752,296,1867,2219,0,0,10,2994,899,183
20231,D,발달상권,3120186,가로수길,CS200002,외국어학원,518222328,1229,413284572,104937756,42325743,63706738,98844789,152499001,55908301,72559798,32377958,2530625,18126292,107469567,184907145,179886786,25301913,175902840,342319488,0,0,2295590,345691784,121876475,48358479,865,364,85,94,299,237,150,233,131,11,66,194,422,466,70,445,784,0,0,26,805,315,83
20231,D,발달상권,3120186,가로수길,CS200003,예술학원,1552482137,3605,1190592981,361889156,150740340,266860678,298313031,224750134,249928798,208187846,153701310,3335028,80562131,308498430,592432710,510828383,56825455,748387624,804094513,2061761,250296499,150097219,641784788,453319255,54922615,2628,977,223,806,632,530,437,548,429,20,297,827,1098,1129,234,1410,2195,16,466,480,1850,663,130
20231,D,발달상권,3120186,가로수길,CS200005,스포츠 강습,454191531,1427,421263053,32928478,97218369,252094578,38786051,17857080,15306975,15398834,17529644,0,40414680,18735295,24193236,96598272,274250048,140357153,313834378,0,15676685,298971469,82900310,42395766,14247301,1366,61,209,222,713,52,170,12,49,0,72,424,75,275,581,463,964,0,315,527,436,110,39
20231,D,발달상권,3120186,가로수길,CS200006,일반의원,7322711298,18223,6208148202,1114563096,1389714229,1392958763,1032084180,957596880,1435794150,1064515487,50047609,0,1129757622,2423988503,2527628083,1230873502,10463588,1511448090,5811263208,4117247,323954805,855000850,1774826999,2573572087,1791239310,15982,2241,3671,2872,2722,2994,3723,2221,20,0,3015,5699,6269,3227,13,5949,12274,110,1936,3410,3544,4611,4612
20231,D,발달상권,3120186,가로수길,CS200007,치과의원,1782700003,7089,1502603467,280096536,298608305,283443701,233862553,252349647,434339261,251105943,28990593,0,312138472,701301857,563920746,203190120,2148808,924439418,858260585,0,54025249,137080461,209058648,543419158,839116487,6232,857,1230,1300,1160,807,1735,821,36,0,1235,2301,2832,715,6,3950,3139,0,287,491,963,1819,3529
20231,D,발달상권,3120186,가로수길,CS200008,한의원,1153706519,2839,856975487,296731032,226689108,247383420,5584973,242802473,134515513,296731032,0,0,377534,682913691,464585008,5830286,0,469662592,673671579,0,29472901,178009018,260631013,154762270,520458969,2126,713,541,461,114,646,364,713,0,0,80,1603,1058,98,0,1055,1739,0,119,499,496,556,1125
20231,D,발달상권,3120186,가로수길,CS200016,당구장,20143433,1332,14392974,5750459,3510380,2514891,1856374,3216406,3294923,3880531,1869928,298178,0,417825,2624254,9059404,7743772,17002613,2333213,490040,4061423,2533137,1884205,7355715,3011304,971,361,217,169,131,220,234,234,127,24,0,33,163,602,510,1138,166,33,303,185,128,464,190
20231,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,10587178,23,10587178,0,5014979,0,0,0,5572199,0,0,0,0,3566208,0,7020970,0,10587178,0,0,0,3566208,3231875,3789095,0,23,0,11,0,0,0,12,0,0,0,0,11,0,12,0,23,0,0,0,11,6,6,0
20231,D,발달상권,3120186,가로수길,CS200028,미용실,2635344392,25033,1722473742,912870650,199239415,250369480,416708303,366697279,489459265,595780242,317090408,453943,28345122,617137777,950057499,993525043,45825008,875747898,1731424153,24451758,610460800,720073442,462063855,509322333,280959851,16812,8221,2249,2799,4203,3464,4097,5093,3128,12,412,6638,8530,9084,357,10828,14122,286,5995,7740,4342,4369,2221
20231,D,발달상권,3120186,가로수길,CS200029,네일숍,89881360,1044,75649865,14231495,22324011,9239519,21050444,7315770,15720121,12077854,2153641,0,0,14999161,34557871,36376343,3947985,3888722,82512999,842646,13362334,20092551,28529038,13497611,10077540,863,181,177,115,210,178,183,133,48,0,0,178,365,429,72,86,937,27,199,272,364,137,22
20231,D,발달상권,3120186,가로수길,CS200030,피부관리실,588301557,3610,431737529,156564028,82271012,82368659,75211306,42858862,149027690,141355310,15208718,0,15138744,149757269,247202246,139892487,36310811,115251884,461514488,971599,126547197,142018058,117470562,100413108,89345848,2598,1012,460,423,595,581,539,809,203,0,41,1061,1096,1283,129,960,2581,33,1162,798,811,423,316
20231,D,발달상권,3120186,가로수길,CS200037,노래방,226029846,18628,144915965,81113881,27080696,31264871,26494620,29226961,30848817,46821569,34292312,83568288,4723954,4271814,10539967,43755688,79170135,121698205,91026441,4732288,90829179,67986450,19069524,23816032,6291170,11953,6675,2181,2179,2197,2358,3038,3924,2751,2962,120,988,2213,6537,5808,9017,9460,805,10806,4513,966,1135,252
20231,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,215518995,11680,159690807,55828188,21840947,32557024,36777024,29075841,39439971,33650145,22178043,1665782,12505001,33402144,45709547,94253798,27982723,82842006,107175669,438444,46938668,62667325,22283668,13422970,44266598,8571,3109,1288,1783,1674,1849,1977,1714,1395,196,744,2112,2531,4477,1620,5747,4789,62,2612,3630,1378,982,1870
20231,D,발달상권,3120186,가로수길,CS300002,편의점,2022903372,351911,1511373340,511530032,276932504,296153509,288049901,314693528,335543898,280633361,230896671,238366218,365336392,318450462,290538996,473476433,336734871,1092456303,770348818,26561955,589539765,663026555,307190060,187214330,89272451,266123,85788,48253,52566,51518,55240,58546,48463,37325,30649,72064,61529,56433,81072,50164,187191,149029,7347,119352,114068,48813,32460,14181
20231,D,발달상권,3120186,가로수길,CS300004,핸드폰,44207345,4948,38708919,5498426,5498426,8467576,8247639,0,16495278,5498426,0,0,5498426,6983001,9732214,21993704,0,5498426,33210493,0,21993704,13966002,0,0,2749213,4398,550,550,1099,1100,0,1649,550,0,0,550,1100,1099,2199,0,550,3849,0,2200,1649,0,0,550
20231,D,발달상권,3120186,가로수길,CS300011,일반의류,22510863888,175403,14862918454,7647945434,2438727288,3133921911,2608989167,3298014105,3383265983,4470210169,3177735265,0,15260168,3617121189,8662382521,9514807280,701292730,8147486964,13394703424,221089346,5773470063,6084070222,4112616340,3703648614,1647295801,112766,62637,17323,21224,21951,24107,28161,36530,26107,0,240,28143,64163,77055,5802,50485,121649,3220,62233,44538,28841,24620,8683
20231,D,발달상권,3120186,가로수길,CS300014,신발,5668976300,45258,3486880645,2182095655,766389500,522724881,793715277,544037858,860013129,1426025893,756069762,0,0,1406038470,1930580903,2297235389,35121538,2133219523,3414873832,62688699,1929286776,1725016523,1175913006,496257978,158930377,28039,17219,4740,4759,6137,5641,6762,11077,6142,0,0,8839,15111,21158,150,12878,31976,577,18332,14109,6831,3742,1264
20231,D,발달상권,3120186,가로수길,CS300015,가방,1568515115,2116,425987013,1142528102,13641428,68415988,47124934,223637003,73167660,1100587736,41940366,0,0,827528420,541053788,199932907,0,890192237,678322878,182587893,729085886,25546675,165592838,277971837,187729986,323,1793,25,87,24,137,50,1594,199,0,349,1046,472,249,0,1133,983,174,710,374,174,423,261
