개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명
3030000,3030000-101-2023-00397,2023-09-11,,1,영업/정상,1,영업,,,,,,66,133-822,서울특별시 성동구 성수동1가 14-31,"서울특별시 성동구 상원4길 6, 1층 (성수동1가)",4790.0,은사즉석떡볶이 성수1호 직영점,2023-09-11 12:45,I,03:00.0,기타
3030000,3030000-101-2023-00398,2023-09-11,,1,영업/정상,1,영업,,,,,,133.66,133-827,서울특별시 성동구 성수동2가 322-4 (주)대명케미칼,서울특별시 성동구 성수이로14길 14 (주)대명케미칼 나동 2층 (성수동2가),4784.0,서울풀윙,2023-09-11 14:48,I,03:00.0,경양식
3030000,3030000-104-2023-00120,2023-09-11,,1,영업/정상,1,영업,,,,,,34.0,133-828,서울특별시 성동구 성수동2가 335-24,"서울특별시 성동구 성수이로 34, 1층 (성수동2가)",4776.0,누와(noowha),2023-09-11 13:40,I,03:00.0,기타 휴게음식점
3030000,3030000-101-2023-00399,2023-09-12,,1,영업/정상,1,영업,,,,,,114.3,133-827,서울특별시 성동구 성수동2가 331-161,"서울특별시 성동구 성덕정21길 11, 1층 (성수동2가)",4776.0,슬런치 팩토리 성수,2023-09-12 11:38,I,04:00.0,경양식
3030000,3030000-101-2023-00400,2023-09-12,,1,영업/정상,1,영업,,,,,,46.04,133-835,서울특별시 성동구 성수동2가 316-41,"서울특별시 성동구 연무장길 39-13, 지1층 (성수동2가)",4782.0,성수반지하,2023-09-12 11:50,I,04:00.0,감성주점
3030000,3030000-101-2023-00401,2023-09-12,,1,영업/정상,1,영업,,,,,,78.05,133-831,서울특별시 성동구 성수동2가 273-13 태광산업,"서울특별시 성동구 연무장15길 11, 에스팩토리 B동 308호 (성수동2가)",4783.0,믹스믹스 성수,2023-09-12 12:43,I,04:00.0,기타
3030000,3030000-104-2023-00121,2023-09-13,,1,영업/정상,1,영업,,,,,,29.7,133-923,서울특별시 성동구 성수동1가 704 한진타운상가,"서울특별시 성동구 뚝섬로 312, 한진타운상가 1층 112호, 113호 (성수동1가)",4773.0,커피쿡 성수점,2023-09-13 15:45,I,05:00.0,기타 휴게음식점
3030000,3030000-101-2023-00403,2023-09-14,,1,영업/정상,1,영업,,,,,,67.55,133-827,서울특별시 성동구 성수동2가 309-132 (주)상현원색,서울특별시 성동구 성수이로7가길 11 (주)상현원색 1층 (성수동2가),4781.0,디아일,2023-09-14 15:01,I,06:00.0,기타
3030000,3030000-121-2023-00022,2023-09-15,,1,영업/정상,1,영업,,,,,,61.5,133-822,서울특별시 성동구 성수동1가 16-2 유정빌딩,"서울특별시 성동구 상원2길 6, 지1층 (성수동1가)",4779.0,네모네,2023-09-15 13:57,I,07:00.0,제과점영업
3030000,3030000-104-2023-00122,2023-09-15,,1,영업/정상,1,영업,,,,,,27.37,133-825,서울특별시 성동구 성수동1가 685-704 언더 스탠드 에비뉴,"서울특별시 성동구 왕십리로 63, 언더 스탠드 에비뉴 1층 A12호 (성수동1가)",4769.0,떼구루,2023-09-15 9:45,I,07:00.0,기타 휴게음식점
3030000,3030000-101-2023-00405,2023-09-15,,3,폐업,2,폐업,2023-09-24,,,,,0,133-825,서울특별시 성동구 성수동1가 685-20 서울숲 관리사무소,서울특별시 성동구 뚝섬로 273 (성수동1가),4770.0,서울브루어리,2023-09-25 4:15,U,07:00.0,기타
3030000,3030000-101-2023-00406,2023-09-15,,3,폐업,2,폐업,2024-01-03,,,,,49.68,133-827,서울특별시 성동구 성수동2가 321-73,"서울특별시 성동구 연무장길 54-1, 1층 (성수동2가)",4781.0,한정선,2024-01-03 13:40,U,05:00.0,기타
3030000,3030000-101-2023-00408,2023-09-18,,1,영업/정상,1,영업,,,,,02  403 4388,175.44,133-825,서울특별시 성동구 성수동1가 685-696 갤러리아 포레,"서울특별시 성동구 서울숲2길 32-14, 지1층 B111호 (성수동1가, 갤러리아 포레)",4769.0,뤼들라스와프(RUE DE LA SOIF),2023-10-05 14:25,U,07:00.0,기타
3030000,3030000-101-2023-00409,2023-09-19,,1,영업/정상,1,영업,,,,,,78.72,133-827,서울특별시 성동구 성수동2가 333-9,서울특별시 성동구 성수일로4길 35-11 (성수동2가),4781.0,커피냅로스터스 성수,2023-09-19 14:55,I,01:00.0,기타
3030000,3030000-101-2023-00412,2023-09-20,,1,영업/정상,1,영업,,,,,,107.55,133-824,서울특별시 성동구 성수동1가 668-82,"서울특별시 성동구 서울숲4길 18-10, 1층 (성수동1가)",4768.0,다반,2023-09-20 15:06,I,02:00.0,한식
3030000,3030000-104-2023-00125,2023-09-21,,1,영업/정상,1,영업,,,,,,28.12,133-820,서울특별시 성동구 성수동1가 142-3,"서울특별시 성동구 성덕정길 32, 1층 (성수동1가)",4774.0,해피아워클럽,2023-09-21 13:06,I,03:00.0,커피숍
3030000,3030000-101-2023-00413,2023-09-21,,1,영업/정상,1,영업,,,,,,80,133-828,서울특별시 성동구 성수동2가 565,"서울특별시 성동구 성덕정17길 11, 2층 (성수동2가)",4776.0,니카이 우동,2023-09-21 13:50,I,03:00.0,일식
3030000,3030000-101-2023-00414,2023-09-21,,1,영업/정상,1,영업,,,,,,61.32,133-822,서울특별시 성동구 성수동1가 13-383 J빌딩,"서울특별시 성동구 상원10길 25, J빌딩 2층 (성수동1가)",4791.0,MONDAY MONKEY(먼데이몽키),2023-09-21 17:02,I,03:00.0,감성주점
3030000,3030000-104-2023-00130,2023-09-22,,1,영업/정상,1,영업,,,,,,99.2,133-831,서울특별시 성동구 성수동2가 273-13 태광산업,"서울특별시 성동구 연무장15길 11, 태광산업 가(A)동 1층 (성수동2가)",4783.0,킷사앤사보,2023-09-22 16:00,I,04:00.0,커피숍
3030000,3030000-101-2023-00422,2023-09-25,,1,영업/정상,1,영업,,,,,,32,133-833,서울특별시 성동구 성수동2가 299-11,"서울특별시 성동구 아차산로7길 41, 1층 (성수동2가)",4792.0,성수설렁탕,2023-09-25 15:04,I,07:00.0,한식
3030000,3030000-101-2023-00423,2023-09-25,,1,영업/정상,1,영업,,,,,02  463 9990,413.17,133-832,서울특별시 성동구 성수동2가 277-61 예림출판문화센터,"서울특별시 성동구 아차산로 153, 예림출판문화센터 지하1층 (성수동2가)",4798.0,성수정찬,2023-11-22 16:59,U,04:00.0,한식
3030000,3030000-104-2023-00131,2023-09-25,,1,영업/정상,1,영업,,,,,,19.8,133-833,서울특별시 성동구 성수동2가 284-44,"서울특별시 성동구 성수일로10가길 4, 1층 (성수동2가)",4793.0,올드타운,2023-09-25 10:13,I,07:00.0,커피숍
3030000,3030000-101-2023-00420,2023-09-25,,1,영업/정상,1,영업,,,,,,61.06,133-822,서울특별시 성동구 성수동1가 13-145,"서울특별시 성동구 상원길 48-1, 2층 (성수동1가)",4790.0,성수AGU2,2023-09-25 13:07,I,07:00.0,한식
3030000,3030000-101-2023-00419,2023-09-25,,1,영업/정상,1,영업,,,,,,70.21,133-822,서울특별시 성동구 성수동1가 13-145,"서울특별시 성동구 상원길 48-1, 1층 (성수동1가)",4790.0,성수AGU,2023-09-25 10:38,I,07:00.0,한식
3030000,3030000-101-2023-00421,2023-09-25,,3,폐업,2,폐업,2023-11-13,,,,,147.36,133-831,서울특별시 성동구 성수동2가 273-26,"서울특별시 성동구 연무장길 73, 1층 (성수동2가)",4783.0,게임체인저스 성수점,2023-11-13 15:25,U,05:00.0,기타
3030000,3030000-101-2023-00424,2023-09-26,,1,영업/정상,1,영업,,,,,02  21354058,15.5,133-832,서울특별시 성동구 성수동2가 277-102,"서울특별시 성동구 아차산로9길 12, 1층 (성수동2가)",4797.0,티티알에스,2023-09-26 9:36,I,08:00.0,기타
3030000,3030000-104-2023-00133,2023-09-26,,1,영업/정상,1,영업,,,,,02  463 4400,32.34,133-823,서울특별시 성동구 성수동1가 656-212,"서울특별시 성동구 성수일로3길 5-19, 1층 (성수동1가)",4779.0,에이미원더(AMIE WANDER),2023-09-26 15:19,I,08:00.0,커피숍
3030000,3030000-101-2023-00426,2023-09-27,,1,영업/정상,1,영업,,,,,,40,133-834,서울특별시 성동구 성수동2가 289-273 동진빌딩,"서울특별시 성동구 아차산로7길 7, 가동 1층 (성수동2가)",4793.0,철길부산집 성수점,2023-10-17 17:12,U,09:00.0,한식
3030000,3030000-101-2023-00427,2023-10-04,,3,폐업,2,폐업,2024-01-03,,,,02  444 0086,55.83,133-835,서울특별시 성동구 성수동2가 302-12,"서울특별시 성동구 연무장길 21, 3층 (성수동2가)",4782.0,타크 성수점,2024-01-03 9:03,U,05:00.0,기타
3030000,3030000-101-2023-00432,2023-10-05,,1,영업/정상,1,영업,,,,,,37.8,133-822,서울특별시 성동구 성수동1가 13-17,"서울특별시 성동구 성수일로 111, 1층 107호 (성수동1가)",4791.0,쇼콜라 쏭즈,2023-10-05 17:06,I,07:00.0,기타
3030000,3030000-101-2023-00430,2023-10-05,,1,영업/정상,1,영업,,,,,,92,133-831,서울특별시 성동구 성수동2가 271-12,"서울특별시 성동구 뚝섬로13길 36, 9층 (성수동2가)",4785.0,에스메로(ESMERO),2023-10-05 9:09,I,07:00.0,경양식
3030000,3030000-101-2023-00434,2023-10-06,,1,영업/정상,1,영업,,,,,,51,133-822,서울특별시 성동구 성수동1가 14-57,"서울특별시 성동구 상원2길 5, 1층 (성수동1가)",4779.0,레끌레드크리스탈 성수,2023-10-06 14:38,I,08:00.0,기타
3030000,3030000-104-2023-00135,2023-10-06,,1,영업/정상,1,영업,,,,,,25.0,133-819,서울특별시 성동구 성수동1가 22-28,"서울특별시 성동구 성수일로 33, 1층 (성수동1가)",4779.0,하이루탕후루 성수점,2023-10-06 17:00,I,08:00.0,기타 휴게음식점
3030000,3030000-101-2023-00437,2023-10-11,,1,영업/정상,1,영업,,,,,,29.57,133-924,서울특별시 성동구 성수동1가 656-882 더 스페이스 타워,"서울특별시 성동구 광나루로 144, 더 스페이스 타워 1층 105호 (성수동1가)",4788.0,9월1일(sept.1),2023-10-11 13:38,I,03:00.0,기타
3030000,3030000-101-2023-00436,2023-10-11,,1,영업/정상,1,영업,,,,,,70,133-828,서울특별시 성동구 성수동2가 565-5,"서울특별시 성동구 성덕정길 103, 1층 (성수동2가)",4776.0,성수예보,2023-10-11 11:28,I,03:00.0,한식
3030000,3030000-104-2023-00138,2023-10-11,,1,영업/정상,1,영업,,,,,,169.94,133-835,서울특별시 성동구 성수동2가 315-47,서울특별시 성동구 연무장7가길 8 (성수동2가),4782.0,베통(BETON) 성수,2023-10-11 17:36,I,03:00.0,커피숍
3030000,3030000-101-2023-00438,2023-10-11,,1,영업/정상,1,영업,,,,,,97.13,133-824,서울특별시 성동구 성수동1가 668-82,"서울특별시 성동구 서울숲4길 18-10, 3층 (성수동1가)",4768.0,퍼프피자,2024-01-03 11:04,U,05:00.0,기타
3030000,3030000-121-2023-00024,2023-10-12,,1,영업/정상,1,영업,,,,,,29.7,133-923,서울특별시 성동구 성수동1가 704 한진타운상가,"서울특별시 성동구 뚝섬로 312, 한진타운상가 1층 114호 (성수동1가)",4773.0,브로트 704(BROT 704),2023-10-12 15:55,I,04:00.0,제과점영업
3030000,3030000-101-2023-00442,2023-10-12,,1,영업/정상,1,영업,,,,,,33.28,133-828,서울특별시 성동구 성수동2가 335-141,"서울특별시 성동구 성덕정길 99, 1층 102, 103호 (성수동2가)",4776.0,붕어유랑단,2023-10-12 12:13,I,04:00.0,기타
3030000,3030000-101-2023-00443,2023-10-12,,1,영업/정상,1,영업,,,,,,126,133-833,서울특별시 성동구 성수동2가 299-22,"서울특별시 성동구 광나루로4가길 11-8, 1층 (성수동2가)",4792.0,마에뜨,2023-10-12 13:35,I,04:00.0,기타
