매장,매장명,판매일자,전표번호,브랜드명,카테고리,판매상품,결제수단,판매금액,환불금액,판매수량,환불수량,본사바코드,비고
M012,이마트_월계점,2024-01-21,11059,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11052,마니,여성의류,-,,,29900,,1,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11028,마니,여성의류,"오리털패딩, 목폴라",카드,54000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11004,마니,여성의류,오리털패딩(블랙),카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11013,마니,여성의류,조끼,카드,,15000,,1,B235KA99400000F,1/20 판매분
M012,이마트_월계점,2024-01-21,11035,마니,여성의류,-,,,38000,,2,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11010,마니,여성의류,조끼,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11045,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11042,마니,여성의류,목폴라,상품권,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11057,마니,여성의류,"가디건, 목폴라",현금,34000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11016,마니,여성의류,가디건,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11065,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11027,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11039,마니,여성의류,패딩스커트,카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11037,마니,여성의류,티셔츠,카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11024,마니,여성의류,목폴라,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11072,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11021,마니,여성의류,목폴라,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11053,마니,여성의류,-,,29900,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11051,마니,여성의류,골덴바지(블랙),카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11068,마니,여성의류,"목폴라, 티셔츠",카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11008,마니,여성의류,"조끼, 가디건",카드,60000,,4,,B235KA99400000F,가디건 3개
M012,이마트_월계점,2024-01-21,11070,마니,여성의류,오리털자켓,카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11019,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11050,마니,여성의류,가디건,"상품권, 카드",29900,,1,,B235KA99400000F,"20000원 상품권, 9900원 카드"
M012,이마트_월계점,2024-01-21,11033,마니,여성의류,골덴바지,카드,116000,,4,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11003,마니,여성의류,티셔츠,현금,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11034,마니,여성의류,-,,38000,,2,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11002,마니,여성의류,가디건,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11006,마니,여성의류,골덴바지,카드,45000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11069,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11043,마니,여성의류,"원피스, 가디건",카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11075,마니,여성의류,목폴라,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11012,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11058,마니,여성의류,오리털자켓,카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-21,11062,뿌잉샵,아동잡화,모자,카드,,29000,,1,B235KA71600000F,12/17 판매분
M012,이마트_월계점,2024-01-21,11001,세영유니온,여성 모자,에코퍼머플러,카드,9000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-21,11020,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-21,11029,세영유니온,여성 모자,모자,카드,39000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-21,11073,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-21,11044,세영유니온,여성 모자,에코퍼머플러,카드,15000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-21,11074,오브원,홈웨어,남하의,카드,57000,,3,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11067,오브원,홈웨어,여set,카드,70000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11049,오브원,홈웨어,"남하의, 여하의",현금,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11071,오브원,홈웨어,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11047,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11025,오브원,홈웨어,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11040,오브원,홈웨어,원피스,카드,22000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11056,오브원,홈웨어,원피스,현금,44000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11015,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-21,11076,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11041,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11026,윈드스카프,양말,"양말2, 니트1",카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11038,윈드스카프,양말,"양말3, 니트3",카드,20000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11031,윈드스카프,양말,-,,10000,,1,,B235KA78500000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11077,윈드스카프,양말,-,,,10000,,1,B235KA78500000F,당일취소건 추정
M012,이마트_월계점,2024-01-21,11055,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11018,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-21,11032,팔레트슬라임,슬라임,선물박스,상품권,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-21,11054,팔레트슬라임,슬라임,토끼정원,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-21,11046,팔레트슬라임,슬라임,토끼정원,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-21,11063,팔레트슬라임,슬라임,애플망고,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-21,11011,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-21,11009,플레인782,문구 및 팬시,모루인형만들기,현금,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11014,플레인782,문구 및 팬시,큐브,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11061,플레인782,문구 및 팬시,큐브,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11017,플레인782,문구 및 팬시,메모지,카드,6900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11048,플레인782,문구 및 팬시,볼펜,카드,5000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11023,플레인782,문구 및 팬시,"다이어리, 메모지",카드,27800,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11007,플레인782,문구 및 팬시,스티커,카드,13800,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11030,플레인782,문구 및 팬시,펜수첩set(미니/시나모롤),카드,8800,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11022,플레인782,문구 및 팬시,종이비누(쿠로미),카드,5000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11005,플레인782,문구 및 팬시,"큐브, 색연필, 거울",카드,39600,,4,,B235KA00300000F,거울 2개
M012,이마트_월계점,2024-01-21,11064,플레인782,문구 및 팬시,비누,현금,5000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-21,11066,플레인782,문구 및 팬시,샤프,"상품권, 카드",16000,,2,,B235KA00300000F,"10000원 상품권, 6000원 카드"
M012,이마트_월계점,2024-01-22,11037,마니,여성의류,"조끼, 바지, 목폴라",현금,49900,,3,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11017,마니,여성의류,티셔츠,카드,,15000,,1,B235KA99400000F,1/18 판매분
M012,이마트_월계점,2024-01-22,11028,마니,여성의류,"가디건, 목폴라, 티셔츠",카드,60000,,4,,B235KA99400000F,가디건 2개
M012,이마트_월계점,2024-01-22,11013,마니,여성의류,"목폴라, 티셔츠",카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11020,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11027,마니,여성의류,"목폴라, 골덴바지",카드,59000,,3,,B235KA99400000F,목폴라 2개
M012,이마트_월계점,2024-01-22,11010,마니,여성의류,"조끼, 티셔츠",카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11025,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11009,마니,여성의류,골덴바지,카드,58000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11016,마니,여성의류,목폴라,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11011,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11007,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11004,마니,여성의류,티셔츠,카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11015,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11008,마니,여성의류,골덴바지,카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11003,마니,여성의류,"골덴바지, 목폴라",카드,44000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11032,마니,여성의류,원피스,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11024,마니,여성의류,"조끼, 티셔츠",카드,45000,,3,,B235KA99400000F,조끼 2개
M012,이마트_월계점,2024-01-22,11021,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-22,11022,세영유니온,여성 모자,모자,카드,39000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11012,세영유니온,여성 모자,니트머플러,카드,10000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11033,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11005,세영유니온,여성 모자,머플러,카드,20000,,2,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11034,세영유니온,여성 모자,니트머플러,카드,10000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11030,세영유니온,여성 모자,바라클라바,카드,19000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11026,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11029,세영유니온,여성 모자,귀마개,카드,15000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-22,11019,세영유니온,여성 모자,귀마개,"상품권, 카드",15000,,1,,B225KA02400000F,"10000원 상품권, 5000원 카드"
M012,이마트_월계점,2024-01-22,11002,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-22,11036,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-22,11014,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-22,11006,윈드스카프,양말,양말3,현금,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-22,11001,팔레트슬라임,슬라임,애플망고,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-22,11018,팔레트슬라임,슬라임,"업그레이드, 블루레몬에이드",카드,22500,,2,,B235KB67500000F,
M012,이마트_월계점,2024-01-22,11031,플레인782,문구 및 팬시,큐브,현금,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-22,11035,플레인782,문구 및 팬시,지우개,카드,4500,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-22,11023,플레인782,문구 및 팬시,스티커set,카드,20000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-23,11001,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11021,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11018,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,19000원 분할결제 추정
M012,이마트_월계점,2024-01-23,11009,마니,여성의류,면바지,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11020,마니,여성의류,티셔츠,상품권,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11022,마니,여성의류,리버시블자켓,카드,73500,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11007,마니,여성의류,티셔츠,카드,,15000,,1,B235KA99400000F,1/19 판매분
M012,이마트_월계점,2024-01-23,11005,마니,여성의류,골덴바지,카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11006,마니,여성의류,자켓,카드,34300,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11025,마니,여성의류,티셔츠,카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-23,11019,마니,여성의류,가디건,카드,4000,,1,,B235KA99400000F,19000원 분할결제 추정
M012,이마트_월계점,2024-01-23,11011,마니,여성의류,패딩스커트,현금,39000,,1,,B235KA99400000F,누락건 추가(바코드 오류 추정)
M012,이마트_월계점,2024-01-23,11003,세영유니온,여성 모자,스카프,카드,19000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-23,11027,세영유니온,여성 모자,장갑,카드,,12000,,1,B225KA02400000F,1/19 판매분
M012,이마트_월계점,2024-01-23,11023,세영유니온,여성 모자,"모자, 장갑",카드,39000,,3,,B225KA02400000F,장갑 2개
M012,이마트_월계점,2024-01-23,11016,세영유니온,여성 모자,모자,카드,,39000,,1,B225KA02400000F,1/22 판매분
M012,이마트_월계점,2024-01-23,11015,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-23,11014,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-23,11026,오브원,홈웨어,남set,카드,35000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-23,11008,오브원,홈웨어,"남하의, 여하의",카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-01-23,11013,오브원,홈웨어,남set,카드,35000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-23,11012,오브원,홈웨어,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-23,11017,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-23,11002,팔레트슬라임,슬라임,블루레몬에이드,카드,11000,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-23,11004,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-23,11024,플레인782,문구 및 팬시,스티커,카드,11000,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-23,11010,플레인782,문구 및 팬시,3D데코펜set,현금,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-24,11031,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11009,마니,여성의류,골덴바지,카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11007,마니,여성의류,"티셔츠, 목폴라",카드,30000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11002,마니,여성의류,"골덴바지, 가디건",카드,48000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11023,마니,여성의류,티셔츠,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11015,마니,여성의류,가디건,카드,15000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11018,마니,여성의류,"조끼, 티셔츠",카드,44000,,3,,B235KA99400000F,티셔츠 2개
M012,이마트_월계점,2024-01-24,11005,마니,여성의류,골덴바지,카드,58000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-24,11010,마니,여성의류,조끼,카드,30000,,2,,B235KA99400000F,
